DTG,SSH,SST,Temp,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,FSM
20/11/2020 14:00,0.669,30.1,24.3,1008.6,0.101,0.057,124,2.7,1.6,
20/11/2020 15:00,0.651,30.1,24.2,1007.6,0.099,0.051,135,2.5,1.7,
20/11/2020 16:00,0.644,30.1,24.7,1006.9,0.071,0.014,158,2.8,1.8,
20/11/2020 17:00,0.673,30.2,24.3,1006.8,0.057,-0.007,144,2.4,1.3,
20/11/2020 18:00,0.74,30.2,24.9,1007.4,0.074,0.011,161,1.7,1.4,
20/11/2020 19:00,0.762,30.2,24.7,1008,0.063,0.005,146,2.5,1.1,
20/11/2020 20:00,0.763,30.1,25,1008.7,0.058,0.007,145,1.9,1.5,
20/11/2020 21:00,0.779,30.1,26.5,1009,0.086,0.041,149,1.9,1,
20/11/2020 22:00,0.767,30.1,26.2,1009.5,0.091,0.049,85,9,2.7,
20/11/2020 23:00,0.793,30.1,27.5,1009.3,0.133,0.096,86,6.3,2.3,
21/11/2020 0:00,0.834,30.1,28.5,1008.4,0.174,0.135,121,5.6,2.7,
21/11/2020 1:00,0.824,30.2,29.5,1007,0.142,0.092,96,5.8,3,
21/11/2020 2:00,0.852,30.3,29.9,1006,0.122,0.059,112,7.2,3.8,
21/11/2020 3:00,0.967,30.3,30.1,1005,0.16,0.088,90,6,3.3,
21/11/2020 4:00,1.017,30.3,30.2,1004.3,0.114,0.031,92,7.4,3.7,
21/11/2020 5:00,1.087,30.3,29,1004.7,0.082,-0.007,90,6.7,3.7,
21/11/2020 6:00,1.176,30.2,28.9,1005.2,0.08,-0.004,81,6,3.5,
21/11/2020 7:00,1.217,30.2,28.5,1006,0.062,-0.017,82,6.5,3.2,
21/11/2020 8:00,1.205,30.2,28.6,1007.3,0.039,-0.031,92,6.6,3,
21/11/2020 9:00,1.195,30.2,28.7,1008.2,0.066,0.007,90,5.8,3,
21/11/2020 10:00,1.155,30.2,28.5,1008.9,0.098,0.049,95,5.5,2.1,
21/11/2020 11:00,1.094,30.2,28.1,1009,0.135,0.091,132,4,1,
21/11/2020 12:00,0.99,30.2,23.8,1009.5,0.138,0.097,92,11,3.6,
21/11/2020 13:00,0.878,30.1,25.4,1008.5,0.121,0.083,142,5.9,1.7,
21/11/2020 14:00,0.792,30.2,25.8,1008.4,0.112,0.065,91,7.4,4.9,
21/11/2020 15:00,0.722,30.2,25.5,1007.3,0.096,0.046,119,7.9,2.9,
21/11/2020 16:00,0.703,30.2,25.4,1007,0.103,0.045,122,5.2,1.6,
21/11/2020 17:00,0.673,30.1,26.3,1006.6,0.076,0.013,140,3.8,2,
21/11/2020 18:00,0.659,30.2,25,1007.5,0.044,-0.021,86,9.8,3.7,
21/11/2020 19:00,0.683,30.2,26.2,1007.6,0.039,-0.019,199,6.1,3.2,
21/11/2020 20:00,0.696,30.2,25.6,1008.3,0.025,-0.03,148,6,0.5,
21/11/2020 21:00,0.745,30.2,26.9,1008.9,0.054,0.006,215,0.9,0,
21/11/2020 22:00,0.792,30.2,28.3,1009,0.082,0.039,135,2.7,1,
21/11/2020 23:00,0.85,30.2,29.4,1009,0.121,0.079,98,4.3,1.6,
22/11/2020 0:00,0.879,30.2,30,1008.8,0.134,0.092,107,5.2,2.1,
22/11/2020 1:00,0.893,30.3,29.5,1008.3,0.128,0.083,339,5,0.8,
22/11/2020 2:00,0.933,30.3,25.3,1007.4,0.143,0.093,55,10.9,0.9,
22/11/2020 3:00,0.926,30.3,25.4,1007,0.106,0.047,126,2.6,1,
22/11/2020 4:00,0.943,30.3,25.9,1006.4,0.083,0.02,132,2.7,0.8,
22/11/2020 5:00,0.992,30.3,25.8,1006,0.084,0.015,239,2.6,1.7,
22/11/2020 6:00,1.012,30.2,26.7,1006.5,0.051,-0.021,350,2.5,1,
22/11/2020 7:00,1.038,30.2,25.9,1007.5,0.028,-0.038,117,3.1,2.1,
22/11/2020 8:00,1.065,30.2,25.6,1008,0.022,-0.035,157,2.9,2.2,
22/11/2020 9:00,1.046,30.2,25.3,1008.7,-0.004,-0.055,134,2.2,1.5,
22/11/2020 10:00,1.068,30.2,25,1008.7,0.036,-0.009,143,2.5,2,
22/11/2020 11:00,1.095,30.2,24.7,1009,0.102,0.057,133,3,2.1,
22/11/2020 12:00,1.074,30.2,25.1,1008.7,0.141,0.099,157,2.7,1.7,
22/11/2020 13:00,0.972,30.2,24.7,1008.3,0.109,0.063,143,2.6,1.3,
22/11/2020 14:00,0.898,30.3,24.5,1008,0.108,0.059,156,2.7,1.9,
22/11/2020 15:00,0.81,30.3,24.6,1007.1,0.093,0.04,157,3.3,1.6,
22/11/2020 16:00,0.741,30.3,24.7,1006.9,0.088,0.027,193,3.4,2.7,
22/11/2020 17:00,0.704,30.2,24.2,1006.9,0.097,0.034,124,3.1,1.8,
22/11/2020 18:00,0.65,30.2,24.5,1007.1,0.063,0,127,3.1,2.7,
22/11/2020 19:00,0.649,30.2,24.6,1007.7,0.053,-0.008,140,3,1.6,
22/11/2020 20:00,0.655,30.2,24.8,1008.5,0.027,-0.027,136,2.4,1.6,
22/11/2020 21:00,0.672,30.2,26.5,1009.3,-0.001,-0.048,143,2.7,1.9,
22/11/2020 22:00,0.772,30.2,27.3,1009.9,0.046,0.007,183,3,2.6,
22/11/2020 23:00,0.881,30.2,26.9,1010.1,0.099,0.066,114,3.9,1.7,
23/11/2020 0:00,0.969,30.2,25.9,1010.2,0.141,0.11,118,3.2,1.8,
23/11/2020 1:00,0.947,30.2,25.4,1009.8,0.087,0.056,118,3.1,1.3,
23/11/2020 2:00,0.96,30.2,23.8,1009.8,0.084,0.05,141,9.8,2.9,
23/11/2020 3:00,0.964,30.1,25.1,1009.5,0.087,0.052,124,11,6,
23/11/2020 4:00,0.943,30.1,24.2,1009.3,0.074,0.036,115,14.1,6.1,
23/11/2020 5:00,0.922,30.1,25.9,1008.9,0.06,0.02,138,9.5,1.9,
23/11/2020 6:00,0.9,30.1,25.8,1007.8,0.036,-0.008,238,4.7,1.6,
23/11/2020 7:00,0.929,30.1,26.5,1006.8,0.048,-0.008,277,8,3.5,
23/11/2020 8:00,0.95,30.1,25.2,1007.2,0.041,-0.023,110,9.5,2.6,
23/11/2020 9:00,0.958,30.1,24.9,1007.8,0.017,-0.043,140,4.9,2.2,
23/11/2020 10:00,1.004,30.1,24.2,1008.2,0.037,-0.017,101,4.9,2.4,
23/11/2020 11:00,1.051,30.1,24.6,1008.2,0.07,0.02,153,4.7,2.6,
23/11/2020 12:00,1.084,30,24.9,1008.4,0.111,0.061,156,3,1.9,
23/11/2020 13:00,1.022,30,25,1008.5,0.083,0.035,150,3.7,2.1,
23/11/2020 14:00,0.949,30.1,24.6,1008.2,0.066,0.018,155,3,2.1,
23/11/2020 15:00,0.88,30.1,25.7,1007.8,0.072,0.022,170,2.4,1.4,
23/11/2020 16:00,0.761,30.1,26.4,1007.5,0.041,-0.014,144,3,1.2,
23/11/2020 17:00,0.676,30.1,27.2,1007.3,0.039,-0.018,89,5.2,3.3,
23/11/2020 18:00,0.638,30.1,27.5,1007.7,0.06,0.001,80,5.3,2.8,
23/11/2020 19:00,0.584,30.1,27.4,1008.1,0.028,-0.027,78,6.9,2.5,
23/11/2020 20:00,0.61,30.1,27,1008.6,0.03,-0.02,78,8.7,2.5,
23/11/2020 21:00,0.669,30.1,28.1,1009.2,0.033,-0.013,73,6.9,2.5,
23/11/2020 22:00,0.767,30,29.8,1009.4,0.047,0.007,69,6.7,2.7,
23/11/2020 23:00,0.884,30,30.3,1009.3,0.069,0.031,78,7.6,3.6,
24/11/2020 0:00,0.98,30.1,30.2,1008.8,0.081,0.041,100,8.3,3.2,
24/11/2020 1:00,1.077,30.1,30.3,1007.9,0.122,0.077,79,7.4,4.1,
24/11/2020 2:00,1.074,30,29.2,1007,0.096,0.042,64,9.5,4.8,
24/11/2020 3:00,1.044,30.1,30.4,1006.1,0.08,0.017,101,7.5,2.7,
24/11/2020 4:00,1.006,30.1,29.6,1005.8,0.084,0.013,91,11,4.1,
24/11/2020 5:00,0.924,30.1,29.5,1005.7,0.059,-0.015,88,9.5,4.3,
24/11/2020 6:00,0.874,30.2,29.5,1006.4,0.063,-0.011,85,9.7,4.7,
24/11/2020 7:00,0.848,30.2,29.2,1006.8,0.067,-0.001,72,7.6,3.6,
24/11/2020 8:00,0.828,30.2,29,1007.5,0.045,-0.019,68,8.2,2.8,
24/11/2020 9:00,0.876,30.2,29,1008,0.059,0.003,70,8.8,4.1,
24/11/2020 10:00,0.922,30.2,27.4,1008.5,0.052,0,104,8.7,4.7,
24/11/2020 11:00,0.975,30.2,28.9,1008.5,0.045,-0.002,77,9.2,4.1,
24/11/2020 12:00,1.039,30.2,29.1,1008,0.065,0.017,75,9.5,4.1,
24/11/2020 13:00,1.078,30.2,28.4,1007.4,0.093,0.041,70,8.3,3.5,
24/11/2020 14:00,1.092,30.2,28.8,1006.8,0.135,0.076,75,7.9,4.3,
24/11/2020 15:00,1.002,30.2,28.7,1006.3,0.111,0.046,75,8.1,3.4,
24/11/2020 16:00,0.862,30.1,28.9,1005.7,0.068,-0.002,64,8.4,4.4,
24/11/2020 17:00,0.737,30.2,28.9,1005.7,0.053,-0.022,76,10.3,4.5,
24/11/2020 18:00,0.667,30.2,29.1,1006,0.08,0.004,74,9.1,4.4,
24/11/2020 19:00,0.605,30.2,28.8,1006.8,0.075,0.004,77,8.4,3.1,
24/11/2020 20:00,0.601,30.1,29,1007.1,0.071,0.007,83,8.4,3.6,
24/11/2020 21:00,0.656,30.1,27.2,1007.8,0.069,0.009,73,12.1,3.5,
24/11/2020 22:00,0.734,30.1,29.1,1008.3,0.044,-0.009,69,8.6,3.8,
24/11/2020 23:00,0.887,29.9,30.1,1008,0.068,0.019,70,8.3,4.5,
25/11/2020 0:00,1.057,30,30.4,1007.2,0.111,0.057,73,10.6,5,
